Results
perplexity,35.712219691347414,LLaMA-2-7B-32K,norm,no,wikitext2,8
perplexity,6.777242315724208,LLaMA-2-7B-32K,norm,no,wikitext2,4
accuracy,[0.9519999999999978],Llama-3.1-8B,norm,yes,ruler_cwe,2
accuracy,[0.462],Llama-3.2-1B,norm,yes,niah_multikey_1,4
accuracy,[0.188],Llama-3.2-1B,chan,yes,niah_multikey_1,4
accuracy,[0.158],Llama-3.2-1B,kvquant,yes,niah_multikey_1,4
accuracy,[0.9401999999999986],Llama-3.1-8B,kvquant,yes,ruler_cwe,2
accuracy,[0.9499999999999977],Llama-3.1-8B,chan,yes,ruler_cwe,2
accuracy,[0.794],Llama-3.2-3B,norm,yes,niah_multikey_1,4
accuracy,[0.64],Llama-3.2-3B,chan,yes,niah_multikey_1,4
accuracy,[0.69],Llama-3.2-3B,kvquant,yes,niah_multikey_1,4
accuracy,[0.872],Llama-3.1-8B,norm,yes,niah_multikey_1,4
accuracy,[0.846],Llama-3.1-8B,chan,yes,niah_multikey_1,4
accuracy,[0.908],Llama-3.2-1B,norm,yes,niah_multikey_1,2
accuracy,[0.834],Llama-3.1-8B,kvquant,yes,niah_multikey_1,4
accuracy,[0.882],Llama-3.2-1B,chan,yes,niah_multikey_1,2
accuracy,[0.88],Llama-3.2-1B,kvquant,yes,niah_multikey_1,2
accuracy,[0.954],Llama-3.2-3B,kvquant,yes,niah_multikey_1,2
accuracy,[0.96],Llama-3.2-3B,norm,yes,niah_multikey_1,2
accuracy,[0.912],Llama-3.2-3B,chan,yes,niah_multikey_1,2
accuracy,[0.994],Llama-3.1-8B,norm,yes,niah_multikey_1,2
accuracy,[0.984],Llama-3.1-8B,kvquant,yes,niah_multikey_1,2
accuracy,[0.0],Llama-3.2-1B,chan,yes,niah_multikey_2,4
accuracy,[0.0],Llama-3.2-1B,kvquant,yes,niah_multikey_2,4
accuracy,[0.008],Llama-3.2-1B,norm,yes,niah_multikey_2,4
accuracy,[0.99],Llama-3.1-8B,chan,yes,niah_multikey_1,2
accuracy,[0.0],Llama-3.2-1B,chan,yes,niah_multikey_2,4
accuracy,[0.008],Llama-3.2-1B,norm,yes,niah_multikey_2,4
accuracy,[0.0],Llama-3.2-1B,kvquant,yes,niah_multikey_2,4
accuracy,[0.74],Llama-3.2-3B,norm,yes,niah_multikey_2,4
accuracy,[0.544],Llama-3.2-3B,chan,yes,niah_multikey_2,4
accuracy,[0.366],Llama-3.2-3B,kvquant,yes,niah_multikey_2,4
accuracy,[0.74],Llama-3.2-3B,norm,yes,niah_multikey_2,4
accuracy,[0.702],Llama-3.1-8B,norm,yes,niah_multikey_2,4
accuracy,[0.544],Llama-3.2-3B,chan,yes,niah_multikey_2,4
accuracy,[0.366],Llama-3.2-3B,kvquant,yes,niah_multikey_2,4
accuracy,[0.348],Llama-3.2-1B,chan,yes,niah_multikey_2,2
accuracy,[0.548],Llama-3.1-8B,chan,yes,niah_multikey_2,4
accuracy,[0.702],Llama-3.1-8B,norm,yes,niah_multikey_2,4
accuracy,[0.018],Llama-3.2-1B,kvquant,yes,niah_multikey_2,2
accuracy,[0.464],Llama-3.1-8B,kvquant,yes,niah_multikey_2,4
accuracy,[0.548],Llama-3.1-8B,chan,yes,niah_multikey_2,4
accuracy,[0.464],Llama-3.1-8B,kvquant,yes,niah_multikey_2,4
accuracy,[0.994],Llama-3.2-3B,kvquant,yes,niah_multikey_2,2
accuracy,[0.994],Llama-3.2-3B,chan,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.2-3B,norm,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.1-8B,norm,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.1-8B,kvquant,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.1-8B,chan,yes,niah_multikey_2,2
accuracy,[0.018],Llama-3.2-1B,kvquant,yes,niah_multikey_2,2
accuracy,[0.348],Llama-3.2-1B,chan,yes,niah_multikey_2,2
accuracy,[0.22],Llama-3.2-1B,norm,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.2-3B,norm,yes,niah_multikey_2,2
accuracy,[0.994],Llama-3.2-3B,kvquant,yes,niah_multikey_2,2
accuracy,[0.994],Llama-3.2-3B,chan,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.1-8B,norm,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.1-8B,chan,yes,niah_multikey_2,2
accuracy,[0.998],Llama-3.1-8B,kvquant,yes,niah_multikey_2,2
accuracy,[0.1383333333333333],Llama-3.2-1B,chan,yes,ruler_qa_squad,4
accuracy,[0.17949999999999997],Llama-3.2-1B,norm,yes,ruler_qa_squad,4
accuracy,[0.10999999999999997],Llama-3.2-1B,kvquant,yes,ruler_qa_squad,4
accuracy,[0.30216666666666664],Llama-3.2-3B,norm,yes,ruler_qa_squad,4
accuracy,[0.2693333333333334],Llama-3.2-3B,chan,yes,ruler_qa_squad,4
accuracy,[0.3385],Llama-3.2-3B,kvquant,yes,ruler_qa_squad,4
accuracy,[0.41916666666666663],Llama-3.1-8B,norm,yes,ruler_qa_squad,4
